=== Sweep: 3 datasets × 4 strategies × 4 budgets = 48 runs ===


[1] ring | Baseline | b=0.0
  [MNIST] Train: 3200 | Val: 800 | Test: 1000
  [MNIST] Nodos por grafo: ~75 | Features: 3 | Clases: 10
  [device] Usando: cpu
  Epoch 01/25 | Loss 2.2622 | Val 0.0900 | Test 0.0870
  Epoch 02/25 | Loss 1.9933 | Val 0.1950 | Test 0.2030
  Epoch 03/25 | Loss 1.6080 | Val 0.5162 | Test 0.5360
  Epoch 04/25 | Loss 1.3712 | Val 0.5900 | Test 0.6070
  Epoch 05/25 | Loss 1.2373 | Val 0.6162 | Test 0.6270
  Epoch 06/25 | Loss 1.1435 | Val 0.6388 | Test 0.6650
  Epoch 07/25 | Loss 1.0831 | Val 0.6675 | Test 0.6820
  Epoch 08/25 | Loss 1.0053 | Val 0.6587 | Test 0.7100
  Epoch 09/25 | Loss 0.9625 | Val 0.6600 | Test 0.6910
  Epoch 10/25 | Loss 0.9000 | Val 0.7475 | Test 0.7650
  Epoch 11/25 | Loss 0.8420 | Val 0.7488 | Test 0.7950
  Epoch 12/25 | Loss 0.8177 | Val 0.7712 | Test 0.7990
  Epoch 13/25 | Loss 0.7677 | Val 0.7475 | Test 0.7790
  Epoch 14/25 | Loss 0.7483 | Val 0.7913 | Test 0.8220
  Epoch 15/25 | Loss 0.7166 | Val 0.8037 | Test 0.8260
  Epoch 16/25 | Loss 0.6952 | Val 0.7950 | Test 0.8300
  Epoch 17/25 | Loss 0.6773 | Val 0.8187 | Test 0.8360
  Epoch 18/25 | Loss 0.6567 | Val 0.8200 | Test 0.8360
  Epoch 19/25 | Loss 0.6214 | Val 0.8275 | Test 0.8350
  Epoch 20/25 | Loss 0.6302 | Val 0.8300 | Test 0.8490
  Epoch 21/25 | Loss 0.6309 | Val 0.8250 | Test 0.8520
  Epoch 22/25 | Loss 0.5996 | Val 0.8325 | Test 0.8490
  Epoch 23/25 | Loss 0.6109 | Val 0.8313 | Test 0.8490
  Epoch 24/25 | Loss 0.6139 | Val 0.8363 | Test 0.8520
  Epoch 25/25 | Loss 0.6003 | Val 0.8363 | Test 0.8530
  → acc=0.852 | MAD=0.272 | jac=1.0455 | E=726

[33] mnist | K-hop | b=0.25
  [MNIST] Train: 3200 | Val: 800 | Test: 1000
  [MNIST] Nodos por grafo: ~75 | Features: 3 | Clases: 10
    Aplicando rewiring K-hop budget=0.25...
  [device] Usando: cpu
  Epoch 01/25 | Loss 2.0841 | Val 0.1163 | Test 0.1370
  Epoch 02/25 | Loss 1.6979 | Val 0.1550 | Test 0.1800
  Epoch 03/25 | Loss 1.4616 | Val 0.4575 | Test 0.4880
  Epoch 04/25 | Loss 1.3115 | Val 0.5737 | Test 0.6080
  Epoch 05/25 | Loss 1.1911 | Val 0.5775 | Test 0.6020
  Epoch 06/25 | Loss 1.0976 | Val 0.6500 | Test 0.6400
  Epoch 07/25 | Loss 1.0449 | Val 0.6863 | Test 0.6640
  Epoch 08/25 | Loss 0.9814 | Val 0.6750 | Test 0.7000
  Epoch 09/25 | Loss 0.9333 | Val 0.6763 | Test 0.6970
  Epoch 10/25 | Loss 0.8737 | Val 0.7288 | Test 0.7140
  Epoch 11/25 | Loss 0.8313 | Val 0.7325 | Test 0.7410
  Epoch 12/25 | Loss 0.7915 | Val 0.7425 | Test 0.7490
  Epoch 13/25 | Loss 0.7901 | Val 0.7438 | Test 0.7650
  Epoch 14/25 | Loss 0.7421 | Val 0.7675 | Test 0.7750
  Epoch 15/25 | Loss 0.7247 | Val 0.7788 | Test 0.7790
  Epoch 16/25 | Loss 0.7106 | Val 0.7775 | Test 0.7810
  Epoch 17/25 | Loss 0.6933 | Val 0.7788 | Test 0.7820
  Epoch 18/25 | Loss 0.6754 | Val 0.7900 | Test 0.7920
  Epoch 19/25 | Loss 0.6515 | Val 0.7800 | Test 0.7870
  Epoch 20/25 | Loss 0.6370 | Val 0.7863 | Test 0.7960
  Epoch 21/25 | Loss 0.6496 | Val 0.7875 | Test 0.7960
  Epoch 22/25 | Loss 0.6337 | Val 0.7913 | Test 0.8010
  Epoch 23/25 | Loss 0.6095 | Val 0.7913 | Test 0.7990
  Epoch 24/25 | Loss 0.6245 | Val 0.7913 | Test 0.8020
  Epoch 25/25 | Loss 0.6090 | Val 0.7963 | Test 0.8030
  → acc=0.803 | MAD=0.088 | jac=1.6624 | E=815

[34] mnist | K-hop | b=0.75
  [MNIST] Train: 3200 | Val: 800 | Test: 1000
  [MNIST] Nodos por grafo: ~75 | Features: 3 | Clases: 10
    Aplicando rewiring K-hop budget=0.75...
  [device] Usando: cpu
  Epoch 01/25 | Loss 2.1383 | Val 0.1138 | Test 0.1110
  Epoch 02/25 | Loss 1.8291 | Val 0.0988 | Test 0.0950
  Epoch 03/25 | Loss 1.5886 | Val 0.3312 | Test 0.3200
  Epoch 04/25 | Loss 1.4252 | Val 0.5000 | Test 0.4710
  Epoch 05/25 | Loss 1.3065 | Val 0.5825 | Test 0.5550
  Epoch 06/25 | Loss 1.1582 | Val 0.6375 | Test 0.6220
  Epoch 07/25 | Loss 1.0714 | Val 0.6438 | Test 0.6500
  Epoch 08/25 | Loss 1.0279 | Val 0.7050 | Test 0.6550
  Epoch 09/25 | Loss 0.9496 | Val 0.7125 | Test 0.7020
  Epoch 10/25 | Loss 0.9167 | Val 0.7025 | Test 0.6840
  Epoch 11/25 | Loss 0.8669 | Val 0.7325 | Test 0.7140
  Epoch 12/25 | Loss 0.8407 | Val 0.7388 | Test 0.7290
  Epoch 13/25 | Loss 0.8115 | Val 0.7575 | Test 0.7440
  Epoch 14/25 | Loss 0.7847 | Val 0.7688 | Test 0.7490
  Epoch 15/25 | Loss 0.7754 | Val 0.7638 | Test 0.7590
  Epoch 16/25 | Loss 0.7362 | Val 0.7462 | Test 0.7550
  Epoch 17/25 | Loss 0.7251 | Val 0.7662 | Test 0.7420
  Epoch 18/25 | Loss 0.6960 | Val 0.7662 | Test 0.7730
  Epoch 19/25 | Loss 0.7063 | Val 0.7850 | Test 0.7680
  Epoch 20/25 | Loss 0.6894 | Val 0.7863 | Test 0.7670
  Epoch 21/25 | Loss 0.6718 | Val 0.7788 | Test 0.7770
  Epoch 22/25 | Loss 0.6613 | Val 0.7775 | Test 0.7790
  Epoch 23/25 | Loss 0.6642 | Val 0.7850 | Test 0.7780
  Epoch 24/25 | Loss 0.6631 | Val 0.7875 | Test 0.7820
  Epoch 25/25 | Loss 0.6603 | Val 0.7837 | Test 0.7790
  → acc=0.782 | MAD=0.006 | jac=1.3510 | E=1234

[35] mnist | K-hop | b=1.5
  [MNIST] Train: 3200 | Val: 800 | Test: 1000
  [MNIST] Nodos por grafo: ~75 | Features: 3 | Clases: 10
    Aplicando rewiring K-hop budget=1.5...
  [device] Usando: cpu
  Epoch 01/25 | Loss 2.1973 | Val 0.1163 | Test 0.1140
  Epoch 02/25 | Loss 1.8517 | Val 0.1525 | Test 0.1640
  Epoch 03/25 | Loss 1.5693 | Val 0.1588 | Test 0.1760
  Epoch 04/25 | Loss 1.3468 | Val 0.5100 | Test 0.5470
  Epoch 05/25 | Loss 1.2105 | Val 0.6212 | Test 0.6480
  Epoch 06/25 | Loss 1.0952 | Val 0.6637 | Test 0.6650
  Epoch 07/25 | Loss 1.0140 | Val 0.6687 | Test 0.6970
  Epoch 08/25 | Loss 0.9874 | Val 0.6937 | Test 0.7140
  Epoch 09/25 | Loss 0.9096 | Val 0.7288 | Test 0.7420
  Epoch 10/25 | Loss 0.8593 | Val 0.7275 | Test 0.7450
  Epoch 11/25 | Loss 0.8292 | Val 0.7275 | Test 0.7470
  Epoch 12/25 | Loss 0.7739 | Val 0.7388 | Test 0.7610
  Epoch 13/25 | Loss 0.7520 | Val 0.7375 | Test 0.7710
  Epoch 14/25 | Loss 0.7314 | Val 0.7475 | Test 0.7740
  Epoch 15/25 | Loss 0.7059 | Val 0.7450 | Test 0.7710
  Epoch 16/25 | Loss 0.6867 | Val 0.7600 | Test 0.7820
  Epoch 17/25 | Loss 0.6764 | Val 0.7688 | Test 0.7900
  Epoch 18/25 | Loss 0.6643 | Val 0.7738 | Test 0.7820
  Epoch 19/25 | Loss 0.6276 | Val 0.7700 | Test 0.7960
  Epoch 20/25 | Loss 0.6300 | Val 0.7738 | Test 0.7970
  Epoch 21/25 | Loss 0.6241 | Val 0.7775 | Test 0.7900
  Epoch 22/25 | Loss 0.6168 | Val 0.7700 | Test 0.7980
  Epoch 23/25 | Loss 0.6087 | Val 0.7788 | Test 0.8020
  Epoch 24/25 | Loss 0.6444 | Val 0.7863 | Test 0.7980
  Epoch 25/25 | Loss 0.6119 | Val 0.7825 | Test 0.7990
  → acc=0.798 | MAD=0.002 | jac=0.6825 | E=1605

[36] mnist | FeatureSim | b=0.0
  [MNIST] Train: 3200 | Val: 800 | Test: 1000
  [MNIST] Nodos por grafo: ~75 | Features: 3 | Clases: 10
  [device] Usando: cpu
  Epoch 01/25 | Loss 2.2068 | Val 0.1037 | Test 0.1220
  Epoch 02/25 | Loss 1.9075 | Val 0.1388 | Test 0.1590
  Epoch 03/25 | Loss 1.6912 | Val 0.4450 | Test 0.4600
  Epoch 04/25 | Loss 1.5091 | Val 0.5300 | Test 0.5430
  Epoch 05/25 | Loss 1.3523 | Val 0.5763 | Test 0.5710
  Epoch 06/25 | Loss 1.2447 | Val 0.5525 | Test 0.5950
  Epoch 07/25 | Loss 1.1408 | Val 0.6450 | Test 0.6500
  Epoch 08/25 | Loss 1.0758 | Val 0.6538 | Test 0.6600
  Epoch 09/25 | Loss 1.0093 | Val 0.6825 | Test 0.7120
  Epoch 10/25 | Loss 0.9501 | Val 0.6825 | Test 0.7010
  Epoch 11/25 | Loss 0.9182 | Val 0.7150 | Test 0.7120
  Epoch 12/25 | Loss 0.8770 | Val 0.7362 | Test 0.7520
  Epoch 13/25 | Loss 0.8456 | Val 0.7462 | Test 0.7610
  Epoch 14/25 | Loss 0.8022 | Val 0.7650 | Test 0.7670
  Epoch 15/25 | Loss 0.7651 | Val 0.7638 | Test 0.7800
  Epoch 16/25 | Loss 0.7467 | Val 0.7875 | Test 0.7870
  Epoch 17/25 | Loss 0.7177 | Val 0.7788 | Test 0.7830
  Epoch 18/25 | Loss 0.6996 | Val 0.7900 | Test 0.8030
  Epoch 19/25 | Loss 0.6931 | Val 0.7863 | Test 0.7980
  Epoch 20/25 | Loss 0.6822 | Val 0.7887 | Test 0.8070
  Epoch 21/25 | Loss 0.6715 | Val 0.7913 | Test 0.8030
  Epoch 22/25 | Loss 0.6596 | Val 0.8050 | Test 0.8100
  Epoch 23/25 | Loss 0.6688 | Val 0.8000 | Test 0.8060
  Epoch 24/25 | Loss 0.6387 | Val 0.7987 | Test 0.8070
  Epoch 25/25 | Loss 0.6636 | Val 0.8013 | Test 0.8050
  → acc=0.810 | MAD=0.376 | jac=0.6130 | E=682

[37] mnist | FeatureSim | b=0.25
  [MNIST] Train: 3200 | Val: 800 | Test: 1000
  [MNIST] Nodos por grafo: ~75 | Features: 3 | Clases: 10
    Aplicando rewiring FeatureSim budget=0.25...
  [device] Usando: cpu
  Epoch 01/25 | Loss 2.1419 | Val 0.1150 | Test 0.1290
  Epoch 02/25 | Loss 1.8260 | Val 0.1150 | Test 0.1290
  Epoch 03/25 | Loss 1.5970 | Val 0.4175 | Test 0.3950
  Epoch 04/25 | Loss 1.4278 | Val 0.5650 | Test 0.5610
  Epoch 05/25 | Loss 1.3062 | Val 0.5875 | Test 0.5890
  Epoch 06/25 | Loss 1.2482 | Val 0.6125 | Test 0.6030
  Epoch 07/25 | Loss 1.1872 | Val 0.6412 | Test 0.6470
  Epoch 08/25 | Loss 1.1150 | Val 0.6562 | Test 0.6510
  Epoch 09/25 | Loss 1.0737 | Val 0.6650 | Test 0.6520
  Epoch 10/25 | Loss 1.0437 | Val 0.6538 | Test 0.6690
  Epoch 11/25 | Loss 1.0056 | Val 0.6963 | Test 0.6680
  Epoch 12/25 | Loss 0.9724 | Val 0.6863 | Test 0.6760
  Epoch 13/25 | Loss 0.9293 | Val 0.6837 | Test 0.6740
  Epoch 14/25 | Loss 0.9096 | Val 0.6950 | Test 0.6980
  Epoch 15/25 | Loss 0.8925 | Val 0.7262 | Test 0.7190
  Epoch 16/25 | Loss 0.8429 | Val 0.7250 | Test 0.7190
  Epoch 17/25 | Loss 0.8568 | Val 0.7137 | Test 0.7120
  Epoch 18/25 | Loss 0.8211 | Val 0.7388 | Test 0.7320
  Epoch 19/25 | Loss 0.8294 | Val 0.7350 | Test 0.7260
  Epoch 20/25 | Loss 0.8060 | Val 0.7500 | Test 0.7410
  Epoch 21/25 | Loss 0.7877 | Val 0.7475 | Test 0.7440
  Epoch 22/25 | Loss 0.8071 | Val 0.7575 | Test 0.7490
  Epoch 23/25 | Loss 0.7886 | Val 0.7525 | Test 0.7450
  Epoch 24/25 | Loss 0.7761 | Val 0.7488 | Test 0.7480
  Epoch 25/25 | Loss 0.7824 | Val 0.7575 | Test 0.7490
  → acc=0.749 | MAD=0.359 | jac=0.9021 | E=825

[38] mnist | FeatureSim | b=0.75
  [MNIST] Train: 3200 | Val: 800 | Test: 1000
  [MNIST] Nodos por grafo: ~75 | Features: 3 | Clases: 10
    Aplicando rewiring FeatureSim budget=0.75...
  [device] Usando: cpu
  Epoch 01/25 | Loss 2.1981 | Val 0.1163 | Test 0.1150
  Epoch 02/25 | Loss 1.9571 | Val 0.1200 | Test 0.1200
  Epoch 03/25 | Loss 1.7328 | Val 0.3688 | Test 0.3520
  Epoch 04/25 | Loss 1.5962 | Val 0.4363 | Test 0.4080
  Epoch 05/25 | Loss 1.5004 | Val 0.5262 | Test 0.5080
  Epoch 06/25 | Loss 1.3869 | Val 0.5825 | Test 0.5730
  Epoch 07/25 | Loss 1.2956 | Val 0.5675 | Test 0.5550
  Epoch 08/25 | Loss 1.2110 | Val 0.6625 | Test 0.6490
  Epoch 09/25 | Loss 1.1125 | Val 0.6637 | Test 0.6670
  Epoch 10/25 | Loss 1.0153 | Val 0.6863 | Test 0.6580
  Epoch 11/25 | Loss 0.9431 | Val 0.7125 | Test 0.6910
  Epoch 12/25 | Loss 0.9051 | Val 0.7225 | Test 0.7160
  Epoch 13/25 | Loss 0.8522 | Val 0.7450 | Test 0.7450
  Epoch 14/25 | Loss 0.8269 | Val 0.7875 | Test 0.7820
  Epoch 15/25 | Loss 0.8110 | Val 0.7850 | Test 0.7790
  Epoch 16/25 | Loss 0.7684 | Val 0.7863 | Test 0.7900
  Epoch 17/25 | Loss 0.7553 | Val 0.8013 | Test 0.7910
  Epoch 18/25 | Loss 0.7406 | Val 0.8075 | Test 0.7980
  Epoch 19/25 | Loss 0.7240 | Val 0.8050 | Test 0.8050
  Epoch 20/25 | Loss 0.7172 | Val 0.7987 | Test 0.8080
  Epoch 21/25 | Loss 0.6972 | Val 0.8125 | Test 0.8120
  Epoch 22/25 | Loss 0.6865 | Val 0.8137 | Test 0.8080
  Epoch 23/25 | Loss 0.6781 | Val 0.8163 | Test 0.8140
  Epoch 24/25 | Loss 0.6871 | Val 0.8137 | Test 0.8100
  Epoch 25/25 | Loss 0.6833 | Val 0.8150 | Test 0.8130
  → acc=0.814 | MAD=0.286 | jac=0.8807 | E=1141

[39] mnist | FeatureSim | b=1.5
  [MNIST] Train: 3200 | Val: 800 | Test: 1000
  [MNIST] Nodos por grafo: ~75 | Features: 3 | Clases: 10
    Aplicando rewiring FeatureSim budget=1.5...
  [device] Usando: cpu
  Epoch 01/25 | Loss 2.2070 | Val 0.1113 | Test 0.1140
  Epoch 02/25 | Loss 2.0198 | Val 0.1113 | Test 0.1140
  Epoch 03/25 | Loss 1.7618 | Val 0.2200 | Test 0.2290
  Epoch 04/25 | Loss 1.5580 | Val 0.4988 | Test 0.5130
  Epoch 05/25 | Loss 1.4569 | Val 0.5225 | Test 0.5460
  Epoch 06/25 | Loss 1.3560 | Val 0.5587 | Test 0.5830
  Epoch 07/25 | Loss 1.2583 | Val 0.5950 | Test 0.6110
  Epoch 08/25 | Loss 1.2003 | Val 0.6138 | Test 0.6400
  Epoch 09/25 | Loss 1.1335 | Val 0.6138 | Test 0.6580
  Epoch 10/25 | Loss 1.0744 | Val 0.6837 | Test 0.6950
  Epoch 11/25 | Loss 1.0039 | Val 0.6837 | Test 0.6990
  Epoch 12/25 | Loss 0.9580 | Val 0.7050 | Test 0.7120
  Epoch 13/25 | Loss 0.9126 | Val 0.7063 | Test 0.7330
  Epoch 14/25 | Loss 0.8746 | Val 0.7388 | Test 0.7490
  Epoch 15/25 | Loss 0.8316 | Val 0.7262 | Test 0.7440
  Epoch 16/25 | Loss 0.8288 | Val 0.7412 | Test 0.7530
  Epoch 17/25 | Loss 0.7888 | Val 0.7562 | Test 0.7670
  Epoch 18/25 | Loss 0.7824 | Val 0.7512 | Test 0.7690
  Epoch 19/25 | Loss 0.7728 | Val 0.7600 | Test 0.7740
  Epoch 20/25 | Loss 0.7544 | Val 0.7638 | Test 0.7670
  Epoch 21/25 | Loss 0.7452 | Val 0.7662 | Test 0.7690
  Epoch 22/25 | Loss 0.7249 | Val 0.7650 | Test 0.7790
  Epoch 23/25 | Loss 0.7305 | Val 0.7662 | Test 0.7740
  Epoch 24/25 | Loss 0.7264 | Val 0.7700 | Test 0.7750
  Epoch 25/25 | Loss 0.7401 | Val 0.7712 | Test 0.7780
  → acc=0.778 | MAD=0.042 | jac=0.6518 | E=1602

[save] CSV → results/trade_off.csv
[save] JSON → results/trade_off_full.json
[viz] Trade-off saved → results/tradeoff_ring.png
[viz] Pareto saved → results/pareto_ring.png
[viz] Trade-off saved → results/tradeoff_cora.png
[viz] Pareto saved → results/pareto_cora.png
[viz] Trade-off saved → results/tradeoff_mnist.png
[viz] Pareto saved → results/pareto_mnist.png
[viz] Summary saved → results/summary.png

======================================================================
FINAL SUMMARY  (best accuracy per dataset × strategy)
======================================================================
strategy  Baseline  FeatureSim  K-hop  Random
dataset                                      
cora         0.832       0.818  0.815   0.834
mnist        0.797       0.814  0.852   0.834
ring         0.147       0.827  1.000   0.920
